gene,spotX,spotY,parent_id,parent_prob
COL1A2,1767.952,1332.381,35,0.993193
ISLR,1790.0,1332.0,38,0.849748
COL3A1,1826.64,1333.56,38,0.994252
COL1A2,1970.638,1332.029,36,0.977507
CRABP2,1526.504,1333.609,0,0.999957
MFAP2,1989.947,1333.667,228,0.771754
COL3A1,1699.609,1336.069,35,0.843324
OGN,1859.87,1335.348,0,0.523133
CLU,1617.077,1336.301,37,0.868913
PTN,1942.447,1336.197,36,0.995828
ISLR,1995.557,1337.508,228,0.695021
COL1A2,1814.165,1339.38,38,0.9961
COL1A2,1966.471,1338.0,36,0.980717
LUM,1745.279,1338.465,35,0.980178
COL3A1,1828.554,1339.75,38,0.996105
GJA4,1603.774,1339.881,37,0.992718
COL1A1,1722.686,1341.381,35,0.980454
PTN,1969.389,1340.333,36,0.884725
CLDN5,1597.242,1342.387,37,0.99629
COL1A1,1697.348,1343.663,39,0.598726
ISLR,1961.172,1343.531,36,0.92086
COL1A1,1757.0,1343.22,35,0.992007
ELN,1824.633,1344.367,38,0.994384
ISLR,1926.13,1345.0,36,0.989121
ISLR,1932.125,1346.65,36,0.986383
COL1A2,1722.478,1348.391,35,0.930015
COL1A2,1799.792,1348.525,38,0.995677
TCF21,1963.762,1349.19,276,0.860603
PTN,1788.275,1350.353,38,0.968457
OGN,1864.574,1351.33,38,0.522721
PTN,1719.253,1352.582,39,0.559674
COL1A2,1818.01,1353.553,38,0.998377
MFAP2,1976.917,1353.389,276,0.962142
TRIL,1569.5,1355.0,0,0.971927
COL1A1,1791.036,1355.75,38,0.995578
COL1A1,1716.5,1357.841,39,0.971898
COL1A2,1982.728,1357.58,276,0.979534
COL1A2,1785.915,1359.128,38,0.990428
ALDH1A1,1582.311,1360.142,0,0.721541
ISLR,1995.029,1360.696,276,0.981314
OGN,1826.138,1361.569,38,0.996069
OGN,1888.564,1360.436,0,0.641761
PTN,1707.844,1362.375,39,0.989924
PTN,1761.479,1362.288,35,0.918488
COL3A1,1768.63,1361.37,38,0.927212
ISLR,1746.415,1364.014,35,0.722763
CPE,1865.222,1362.5,38,0.837532
COL1A2,1693.111,1363.87,39,0.992927
COL1A1,1978.157,1363.941,276,0.997332
COL1A1,1248.448,1365.733,0,1.0
COL1A1,1547.65,1365.42,0,0.768011
COL9A2,1653.306,1365.694,0,0.992277
COL3A1,1784.533,1365.433,38,0.992999
COL1A1,1871.263,1366.5,38,0.943114
COL3A1,1676.746,1366.676,39,0.986349
COL3A1,1764.934,1368.082,38,0.9197
COL1A1,1951.621,1369.695,276,0.991358
OGN,1965.483,1369.817,276,0.984827
EBF2,1781.983,1370.712,38,0.806507
COL1A1,1810.292,1371.664,38,0.998859
COL1A2,1849.194,1371.355,38,0.991821
COL3A1,1629.785,1375.208,0,0.535765
COL1A2,1749.895,1376.099,39,0.927676
EBF2,1970.259,1375.074,276,0.9529
COL3A1,1986.552,1375.241,276,0.997357
PTN,1761.068,1376.432,38,0.722639
OGN,1738.824,1377.382,39,0.962926
ISLR,1774.433,1377.333,38,0.905882
COL1A1,1849.627,1378.682,38,0.99059
COL1A2,1723.5,1379.239,39,0.995996
CRABP2,1789.288,1381.327,38,0.961891
RSPO3,1881.644,1379.356,0,0.987476
COL1A2,1922.171,1379.286,36,0.850299
ISLR,1993.068,1380.432,276,0.99418
ISLR,1776.25,1382.023,38,0.901305
PTN,1887.524,1383.643,0,0.798059
COL1A1,1569.509,1382.585,41,0.891477
COL1A1,1801.641,1382.705,38,0.995888
COL1A1,1648.578,1384.853,39,0.635057
ELN,1727.592,1384.458,39,0.98182
COL1A1,1818.333,1383.533,38,0.997498
ISLR,1894.414,1385.724,0,0.963537
TBX5,1907.045,1386.333,0,0.994212
COL3A1,1675.289,1387.496,39,0.994763
COL1A2,1765.444,1388.505,40,0.921482
COL1A1,1810.677,1389.062,38,0.994526
ELN,1823.708,1389.177,38,0.990282
COL1A2,1684.207,1390.0,39,0.997616
COL3A1,1971.34,1391.02,276,0.99794
COL1A1,1735.552,1393.276,39,0.992841
COL1A2,1750.688,1391.813,39,0.901304
COL3A1,1833.962,1393.115,38,0.976655
CRABP2,1764.913,1394.652,40,0.964114
PTN,1852.574,1395.171,42,0.911948
COL1A1,1744.557,1397.852,39,0.9651
COL1A1,1926.113,1397.322,276,0.9418
RSPO3,1966.203,1396.576,276,0.971602
ELN,1808.152,1397.727,38,0.961689
COL1A1,1818.472,1398.944,38,0.978812
COL1A1,1991.778,1399.407,276,0.998963
COL3A1,1646.746,1400.549,39,0.895712
COL3A1,1696.672,1400.469,39,0.997886
PTN,1758.024,1402.732,40,0.969705
ISLR,1952.902,1402.882,276,0.984854
CPE,1702.2,1404.36,39,0.990349
COL1A1,1828.542,1403.119,42,0.716492
ISLR,1737.4,1404.525,39,0.954306
CRABP2,1749.13,1404.174,40,0.937955
ISLR,1660.143,1405.048,39,0.894469
OGN,1884.265,1407.292,42,0.653273
PTN,1709.917,1409.028,39,0.994951
PTN,1767.553,1408.447,40,0.992857
NUSAP1,1590.607,1408.241,41,0.941126
COL1A2,1826.692,1409.731,42,0.931578
COL1A2,1648.831,1410.253,39,0.915979
OGN,1931.3,1409.867,276,0.798715
COL1A1,1975.556,1411.044,276,0.998551
COL3A1,1985.347,1409.653,276,0.997227
EBF2,1604.167,1409.991,41,0.784734
PTN,1727.0,1411.394,39,0.988554
COL1A1,1656.828,1411.234,39,0.969773
MFAP2,1852.238,1412.69,42,0.990424
PTN,1950.385,1410.551,276,0.9935
OGN,1732.742,1412.468,39,0.978083
COL3A1,1756.141,1413.266,40,0.972608
RSPO3,1944.586,1413.957,276,0.801591
TBX5,1746.954,1414.046,40,0.543237
COL3A1,1752.333,1413.5,40,0.951523
MFAP2,1816.103,1415.474,40,0.829913
EBF2,1932.386,1417.284,0,0.658328
PAM,1574.49,1416.333,41,0.905902
MFAP2,1763.174,1417.576,40,0.987665
COL3A1,1838.231,1417.292,42,0.985317
CRABP2,1919.574,1419.0,0,0.918497
COL3A1,1565.885,1420.051,41,0.997699
COL3A1,1709.875,1420.163,39,0.977366
CRABP2,1783.896,1418.909,40,0.995164
COL1A1,1557.014,1420.918,41,0.99796
CRABP2,1834.423,1421.404,42,0.987501
COL1A2,1899.141,1421.548,42,0.772668
COL3A1,1578.667,1422.364,41,0.9978
COL1A2,1745.463,1421.805,40,0.932739
COL1A1,1551.075,1423.775,41,0.997285
ELN,1593.091,1422.859,41,0.988966
ISLR,1623.7,1424.033,41,0.661786
ELN,1759.156,1424.875,40,0.986251
RSPO3,1951.935,1424.097,276,0.785567
COL1A1,1733.273,1424.945,39,0.912198
CRABP2,1852.455,1425.061,42,0.996216
COL1A2,1859.889,1424.617,42,0.997973
FBLN5,1558.563,1426.875,41,0.986137
MT2A,1614.886,1426.114,0,0.640612
COL1A2,1765.84,1427.947,40,0.997086
COL1A1,1809.172,1427.655,40,0.959171
MFAP2,1964.904,1427.328,276,0.968793
PTN,1698.068,1428.68,39,0.893354
COL1A2,1743.063,1429.313,40,0.927741
OGN,1575.327,1430.745,41,0.993252
CRABP2,1906.0,1430.884,0,0.550952
PTN,1748.281,1431.281,40,0.964974
COL3A1,1619.478,1432.0,41,0.931353
COL1A1,1643.553,1434.106,44,0.929345
COL3A1,1714.733,1434.705,43,0.936207
OGN,1721.826,1433.739,43,0.780593
MFAP2,1858.427,1435.26,42,0.99541
EBF2,1849.439,1436.073,42,0.943239
MFAP2,1820.378,1436.514,42,0.93831
MFAP2,1653.958,1440.708,44,0.876025
PTN,1663.38,1439.951,43,0.933605
COL1A1,1681.707,1440.317,43,0.972014
COL1A1,1573.405,1441.833,41,0.997944
COL1A1,1722.083,1442.25,43,0.982101
MFAP2,1979.812,1439.899,276,0.910408
CRABP2,1931.752,1443.128,0,0.97705
TPM1,1647.521,1446.141,44,0.962962
PTN,1964.949,1446.169,276,0.928174
COL3A1,1823.038,1446.423,42,0.955537
CPE,1864.278,1446.866,42,0.990515
COL1A1,1670.215,1448.086,43,0.963228
PTN,1708.691,1446.544,43,0.991989
ELN,1987.351,1447.68,276,0.492864
LUM,1742.648,1448.284,43,0.655135
COL1A2,1565.489,1448.911,41,0.99396
COL1A1,1735.314,1449.486,43,0.982486
FAM46C,1820.279,1450.328,0,0.899362
ISLR,1730.492,1453.985,43,0.965837
MYRF,1631.423,1454.154,0,0.548415
COL1A2,1709.255,1453.872,43,0.994873
COL1A1,1721.719,1453.772,43,0.996357
COL1A1,1858.508,1455.339,42,0.990044
COL1A1,1648.436,1456.764,44,0.986384
PTN,1971.733,1458.022,276,0.693765
MYL2,1358.448,1456.866,0,1.0
PTN,1666.574,1456.25,43,0.965708
MFAP2,1812.881,1457.099,45,0.81651
COL3A1,1706.529,1458.0,43,0.997314
COL1A2,1563.393,1459.361,41,0.986355
PTN,1583.347,1463.122,41,0.972521
COL1A1,1774.143,1461.349,40,0.977768
COL1A2,1849.882,1462.757,42,0.973358
MYRF,1751.532,1465.636,0,0.963446
RSPO3,1821.0,1466.31,45,0.968581
CPE,1685.0,1467.5,43,0.945767
OGN,1669.941,1468.382,44,0.924032
COL1A1,1599.708,1472.862,44,0.958916
COL3A1,1910.589,1472.878,0,0.882587
TCIM,1770.682,1473.773,0,0.914612
COL3A1,1675.329,1475.186,43,0.929824
COL1A1,1816.811,1474.811,45,0.992505
LUM,1721.576,1476.131,43,0.991902
COL1A2,1782.823,1476.278,45,0.915532
COL1A2,1859.229,1476.176,42,0.918418
COL3A1,1699.365,1476.635,43,0.996877
CCDC102B,1630.352,1479.61,44,0.85829
PTN,1682.222,1480.222,43,0.989676
PAM,1903.4,1479.9,0,0.995246
MFAP2,1699.571,1483.095,43,0.983717
COL1A1,1852.845,1482.679,45,0.964709
COL1A1,1676.792,1483.458,43,0.944098
COL1A2,1832.097,1483.677,45,0.99077
COL1A2,1690.703,1486.095,43,0.987587
COL1A1,1605.739,1487.217,44,0.99187
COL1A1,1823.283,1489.554,45,0.99774
PTN,1835.123,1490.138,45,0.994931
PTN,1865.441,1488.824,45,0.532079
COL1A2,1619.241,1491.276,44,0.995952
NPPA,1632.986,1492.946,44,0.964087
COL3A1,1650.768,1494.878,44,0.99627
COL1A1,1797.59,1493.533,45,0.995572
COL1A2,1952.618,1494.461,0,0.549391
PTN,1759.455,1494.273,46,0.716523
CPE,1883.836,1494.23,0,0.773579
MFAP2,1599.093,1497.233,44,0.931421
ISLR,1754.081,1495.351,0,0.653434
MFAP2,1814.125,1495.604,45,0.992308
COL1A2,1820.358,1497.075,45,0.997778
PTN,1974.195,1499.61,308,0.992872
PTN,1979.707,1500.534,308,0.995158
MFAP2,1899.627,1503.4,47,0.710677
COL1A2,1625.912,1502.628,44,0.995693
COL1A1,1763.066,1502.623,46,0.981049
ISLR,1862.5,1502.5,47,0.872783
CRABP2,1941.359,1504.427,0,0.928108
PTN,1984.125,1504.0,308,0.996715
COL1A1,1768.727,1504.727,46,0.970423
COL1A2,1843.15,1505.225,45,0.983629
COL3A1,1910.667,1506.556,47,0.86461
COL1A2,1720.511,1506.085,43,0.880304
ELN,1653.407,1507.531,44,0.981323
COL3A1,1740.541,1509.243,46,0.989438
COL3A1,1772.597,1510.299,46,0.914407
COL1A1,1856.727,1510.848,47,0.882119
COL1A1,1972.15,1511.4,308,0.994179
COL3A1,1935.324,1512.595,0,0.461693
COL1A2,1660.894,1513.404,44,0.98611
COL1A1,1872.889,1514.016,47,0.989207
PTN,1976.172,1514.448,308,0.997548
PTN,1726.792,1515.232,46,0.977566
COL3A1,1889.538,1515.874,47,0.996368
PTN,1967.072,1514.753,308,0.995766
COL3A1,1655.351,1519.649,44,0.986375
NUSAP1,1707.068,1519.441,46,0.578944
PTN,1815.875,1520.545,45,0.991805
COL1A2,1872.134,1521.0,47,0.995991
COL3A1,1898.951,1519.902,47,0.996234
COL1A1,1924.471,1520.471,47,0.773857
COL1A2,1721.327,1522.347,46,0.981281
COL1A2,1935.956,1522.0,47,0.459806
COL3A1,1667.538,1524.706,44,0.950713
FAM210B,1836.935,1524.967,45,0.717313
PTN,1885.319,1525.468,47,0.997592
COL1A2,1911.937,1526.476,47,0.994085
COL3A1,1678.395,1527.632,44,0.83951
OGN,1649.519,1526.389,44,0.94662
COL1A2,1941.784,1529.189,308,0.450971
COL3A1,1794.8,1531.277,46,0.964885
COL1A2,1930.0,1530.5,47,0.775167
ISLR,1951.0,1531.5,308,0.654817
OGN,975.1519,1532.405,0,1.0
COL3A1,1789.706,1531.863,46,0.983576
COL1A2,1711.596,1532.404,46,0.97583
CPE,1834.709,1533.036,45,0.508293
COL1A2,1987.917,1533.979,308,0.997933
TOP2A,1769.165,1535.348,46,0.968802
COL1A1,1697.876,1537.371,46,0.615527
COL3A1,1847.156,1539.167,47,0.987858
COL3A1,1982.138,1540.046,308,0.998127
NUSAP1,1729.707,1544.103,46,0.950416
COL1A1,1748.864,1543.955,46,0.998613
OGN,1959.667,1545.095,308,0.805684
PTN,1711.04,1548.333,46,0.981018
PTN,1908.804,1549.549,47,0.995405
COL1A2,1983.145,1548.855,308,0.996555
ELN,1812.016,1550.138,0,0.722828
ELN,1989.764,1551.855,308,0.981957
PTN,1786.039,1551.392,46,0.989908
LRRN3,1976.938,1555.185,308,0.946356
COL1A1,1975.137,1561.706,308,0.991422
COL3A1,1741.591,1560.697,46,0.996775
CPE,1531.051,1561.141,0,1.0
PTN,1907.019,1563.155,47,0.993236
CDK1,1801.0,1563.0,0,0.515939
CRABP2,1865.312,1564.87,47,0.59054
CPE,1543.327,1567.102,0,1.0
CRABP2,1731.208,1566.784,46,0.906221
COL3A1,1754.903,1567.763,46,0.995462
COL1A2,1748.822,1570.422,46,0.991485
MFAP2,1900.128,1569.821,47,0.977544
COL1A2,1889.034,1572.695,47,0.992098
COL1A1,1766.139,1572.481,46,0.992488
COL3A1,1896.79,1574.358,47,0.991198
COL3A1,1985.575,1577.275,308,0.978027
MFAP2,1901.033,1580.333,47,0.943417
COL1A1,1987.465,1582.186,308,0.95669
PTN,1944.597,1583.169,0,0.846964
COL1A1,1964.211,1585.308,0,0.643224
COL1A2,1898.856,1587.816,47,0.959572
CPE,1836.407,1588.074,48,0.800591
MFAP2,1771.373,1594.145,0,0.923412
NUSAP1,1859.763,1594.303,48,0.957925
ISLR,1905.932,1593.441,47,0.562538
TRIL,1802.173,1595.507,0,0.983217
ISLR,1996.909,1595.773,0,0.888848
COL1A1,1727.277,1599.277,0,0.771197
COL1A1,1729.0,1603.308,0,0.852884
TBX5,1963.489,1602.089,0,0.999885
TCF21,1741.269,1603.038,0,0.971086
COL1A1,1733.06,1604.12,0,0.845248
OGN,1993.125,1605.982,0,0.980946
COL3A1,1385.385,1608.795,0,1.0
MFAP2,1776.8,1607.067,0,0.991943
MFAP2,1870.391,1612.5,49,0.922142
COL3A1,1602.737,1614.253,0,1.0
FBLN5,1779.635,1612.49,0,0.999112
COL3A1,1924.0,1613.959,0,0.954743
OGN,1922.882,1618.706,0,0.995974
COL1A2,1897.604,1626.443,49,0.963874
MFAP2,1930.0,1628.286,0,0.961344
COL1A1,1854.453,1636.044,49,0.993914
TCF21,1870.864,1641.386,49,0.984524
TPM1,1854.976,1650.768,49,0.994821
ELN,1914.054,1656.964,0,0.758848
MFAP2,1902.604,1667.59,49,0.899682
OGN,1965.557,1670.608,50,0.985766
FAM46C,1759.133,1672.8,0,1.0
FAM46C,1761.5,1676.643,0,1.0
ISLR,1918.418,1677.018,0,0.596369
COL3A1,1963.557,1682.803,50,0.996299
FAM46C,1811.983,1682.593,0,0.999789
LUM,1798.0,1685.095,0,0.998124
FAM210B,1815.58,1687.42,0,0.991456
COL3A1,1962.5,1692.674,50,0.99715
SLC39A8,1939.702,1693.087,0,0.551481
PTN,1948.84,1694.2,50,0.99769
PTN,1945.067,1695.6,50,0.997469
OGN,1744.686,1696.686,0,1.0
COL1A2,1917.224,1699.235,50,0.92484
COL1A1,1906.778,1703.667,50,0.531948
COL1A2,1932.053,1705.368,50,0.996845
COL1A2,1895.043,1707.114,0,0.598921
COL1A2,1928.262,1712.803,50,0.994581
COL1A2,1956.966,1714.932,50,0.998002
OGN,1936.272,1715.583,50,0.98557
COL1A2,1910.061,1725.879,50,0.646587
MFAP2,1979.667,1725.059,50,0.949533
NPPA,1183.777,1729.492,0,1.0
TOP2A,1934.778,1747.444,0,0.925625
MFAP2,1927.175,1749.0,0,0.878879
COL1A2,1976.469,1748.156,50,0.622093
PTN,1990.531,1747.894,363,0.507168
MYRF,1961.796,1751.223,0,0.993605
TOP2A,1936.216,1752.216,0,0.959779
ISLR,1976.714,1773.171,0,0.996288
NUSAP1,1969.674,1781.326,0,0.999693
MYL3,1155.159,1782.976,0,1.0
CDK1,1990.288,1782.577,0,0.99407
COL3A1,1934.391,1792.141,0,0.999092
MYRF,1975.824,1797.405,0,0.999852
ELN,1991.058,1831.712,404,0.831296
MFAP2,1974.489,1840.778,404,0.958887
COL3A1,1965.4,1841.4,404,0.991152
ISLR,1947.813,1846.854,404,0.550992
COL1A2,1974.688,1849.469,404,0.996602
COL1A2,1940.861,1851.236,404,0.821753
CCDC102B,1994.921,1852.508,404,0.980076
COL1A2,1969.625,1853.359,404,0.996867
MFAP2,1982.946,1856.473,404,0.983751
COL1A2,1936.987,1858.628,404,0.799189
COL1A1,1931.772,1862.351,0,0.572935
COL1A2,1994.636,1867.045,404,0.997329
COL1A2,1997.357,1868.429,404,0.997012
COL3A1,1980.972,1874.083,404,0.998074
COL3A1,1571.709,1897.137,0,1.0
ITLN1,1592.756,1923.481,0,1.0
COL1A1,1499.725,1929.908,0,1.0
COL1A2,1532.041,1940.639,0,1.0
ELN,1627.824,1953.344,0,1.0
COL1A1,1898.458,1970.935,0,0.892251
COL1A2,2974.894,1.87234,0,1.0
COL1A1,2792.464,9.43636,0,1.0
OGN,3988.882,58.53543,0,1.0
COL1A1,2322.787,104.3867,0,1.0
COL1A1,2830.602,108.5341,0,1.0
COL1A2,2403.701,116.8976,0,1.0
COL1A1,3363.75,136.3333,0,1.0
MFAP2,3370.833,147.7381,0,1.0
COL1A1,2595.578,160.2578,0,1.0
COL1A1,2600.394,166.0606,0,1.0
NUSAP1,2570.349,181.1807,0,1.0
COL3A1,2774.222,190.75,0,1.0
EBF2,2874.073,192.6463,0,1.0
COL3A1,3985.151,193.2642,0,1.0
COL1A1,2961.606,202.4167,0,1.0
PTN,2391.162,214.0,0,1.0
PTN,2396.367,216.6333,0,1.0
PTN,3263.474,225.2105,0,1.0
COL3A1,3307.3,227.675,0,0.99995
MFAP2,3379.8,228.984,0,0.996199
COL1A1,3689.125,231.3393,0,0.998372
MT2A,3263.182,234.6,0,1.0
TNNT1,2561.623,239.6885,0,1.0
COL1A2,3229.863,239.8235,0,0.999914
PTN,3556.396,243.4375,0,1.0
ISLR,3288.86,247.886,0,0.999968
PTN,3269.37,251.4565,0,0.999998
ISLR,3294.486,254.1429,0,0.999784
COL1A2,3623.608,254.3608,0,0.971243
COL3A1,3218.2,256.48,0,0.990886
COL1A2,3329.444,258.4167,0,0.61131
ISLR,3285.768,259.6429,0,0.999909
COL3A1,2159.017,263.5043,0,1.0
PTN,3212.641,262.2656,0,0.913313
FAM210B,3594.308,263.0,0,0.99996
COL3A1,3301.073,269.3636,0,0.989563
COL1A1,3327.059,270.9412,53,0.597642
EBF2,2567.064,276.4362,0,0.999985
CRABP2,3268.824,280.6176,0,0.999959
PTN,3311.441,280.2059,0,0.790226
COL1A2,3319.667,278.8519,53,0.655865
COL1A2,3315.719,282.7188,53,0.595744
ISLR,3423.907,284.2778,0,0.936322
COL1A1,3300.481,285.2222,0,0.91927
COL1A1,2460.645,287.6455,0,1.0
FBLN5,3358.7,286.975,53,0.986581
COL1A2,3365.169,289.6364,53,0.998056
CPE,3302.6,292.55,0,0.941735
CCDC102B,3717.871,293.5743,0,0.989028
COL1A2,3268.93,292.9302,0,0.99978
CPE,3298.593,294.1111,0,0.969517
PTN,3814.322,296.1695,0,1.0
COL1A2,3351.905,296.7973,53,0.997943
COL1A1,3358.962,296.6538,53,0.997529
EBF2,3164.824,298.8235,55,0.964451
COL1A2,3306.516,297.9677,0,0.581273
PTN,3297.733,298.0667,0,0.936222
COL1A2,3337.542,297.9759,53,0.995422
MFAP2,3177.547,299.64,55,0.986889
COL1A1,3356.071,301.6429,53,0.997559
ELN,3290.66,300.32,0,0.993592
COL1A1,3678.765,301.8529,54,0.995345
COL1A1,3160.357,302.1071,55,0.997058
EBF2,3186.039,302.5,55,0.958123
ISLR,3331.151,303.4946,53,0.93244
TBX5,3196.1,305.1,0,0.519849
COL1A2,3423.705,306.7238,53,0.546291
COL1A1,3203.885,308.4231,55,0.989296
TPM1,3349.937,308.119,53,0.994884
COL1A1,3217.818,309.2727,55,0.726622
COL1A2,3711.219,310.1406,54,0.83397
COL1A1,3821.217,311.2481,0,1.0
MYRF,3654.871,311.7426,54,0.703637
COL3A1,2629.125,312.4792,56,0.640543
COL1A2,2684.068,313.3649,0,0.997685
MFAP2,3184.264,315.4368,55,0.989402
PTN,3678.151,315.7925,54,0.997447
OGN,3149.322,317.9739,55,0.97162
COL3A1,3668.352,316.5556,54,0.995634
COL3A1,3297.667,319.2222,0,0.969956
OGN,3305.319,318.2553,0,0.924144
CRABP2,3348.097,317.8387,53,0.993002
OGN,3664.667,318.875,54,0.979099
COL1A2,3659.984,320.9206,54,0.996832
PTN,3204.281,320.8772,55,0.991262
CRABP2,3342.34,321.4255,53,0.988928
MFAP2,3652.151,320.8302,54,0.983149
COL1A1,3828.326,322.9545,0,1.0
COL3A1,3307.769,322.8846,0,0.871393
LUM,3424.118,326.3118,0,0.962748
COL1A2,3663.68,327.94,54,0.996365
COL1A2,2943.0,327.9787,0,0.998199
RSPO3,2519.083,328.5207,0,0.999994
OGN,3305.097,329.9028,0,0.95614
COL3A1,3599.637,329.6078,57,0.98747
COL1A1,3618.18,330.623,57,0.989327
COL1A2,2812.264,330.7778,0,0.999999
PTN,3168.651,330.6047,55,0.997806
PTN,3378.62,332.093,53,0.990873
COL3A1,2828.925,332.6875,0,0.999974
ISLR,2993.284,332.9189,0,0.998637
COL3A1,3153.163,333.5581,55,0.992292
ISLR,2544.961,334.814,0,0.988363
COL1A2,2803.733,336.5333,0,1.0
COL1A2,3197.385,337.7436,55,0.983709
PTN,3654.838,337.3874,54,0.979244
PTN,3159.477,337.3738,55,0.996672
TBX5,2590.573,339.3376,56,0.804684
CPE,3339.842,341.725,53,0.902761
FAM210B,3480.032,341.5968,0,1.0
COL1A2,3229.157,342.3056,0,0.858808
FBLN5,2891.333,345.3714,0,0.995592
PTN,3631.66,345.0,57,0.975282
ELN,3498.737,347.3158,0,1.0
COL1A1,3627.851,349.3919,57,0.99314
COL1A2,3219.786,350.7857,0,0.735489
PTN,3831.4,348.9429,0,1.0
ISLR,3669.689,352.1456,0,0.498204
CPE,2619.01,353.43,56,0.995179
FBLN5,2570.109,353.4851,56,0.916309
ELN,3192.737,354.3684,0,0.651962
CPE,2613.923,357.1538,56,0.99541
RSPO3,3133.375,355.1136,0,0.974416
MFAP2,3343.444,355.1358,53,0.660431
COL1A1,3828.697,355.2576,0,1.0
COL1A2,3109.492,358.4308,62,0.727524
COL1A1,3241.911,360.6429,0,0.55559
ISLR,2601.381,364.1546,56,0.983488
COL1A1,3220.281,362.75,63,0.541248
MYRF,3136.164,364.5672,0,0.980837
TPM1,3324.117,364.2766,0,0.966188
COL1A2,3121.058,365.1917,62,0.908519
CPE,3258.0,365.3871,0,0.981093
NUSAP1,3512.861,368.25,0,0.999996
COL1A2,3478.691,370.2091,0,0.999997
COL1A1,3678.677,370.043,58,0.980472
OGN,3696.256,369.8,58,0.955269
SORBS2,3518.9,372.0286,0,0.999994
CLU,3833.569,372.681,0,1.0
ISLR,3911.866,373.2683,0,1.0
COL1A2,3470.939,374.3333,0,0.999996
OGN,3235.84,376.08,63,0.788789
MFAP2,2638.731,374.4615,56,0.978066
COL3A1,3150.132,377.0566,62,0.870583
PTN,3385.373,377.6441,0,0.974311
MFAP2,2641.271,378.4583,56,0.968666
COL3A1,3347.743,378.844,0,0.989173
PTN,3215.393,380.4098,63,0.984401
COL1A1,3249.267,381.2,63,0.978171
COL1A1,3709.246,380.2456,58,0.998212
LUM,3047.808,381.0137,0,0.997051
ELN,2650.065,382.757,56,0.922611
ISLR,3380.921,383.8816,0,0.997758
EBF2,3540.466,384.5113,0,0.999832
MFAP2,2709.636,383.5606,0,0.999973
COL1A2,3107.606,384.6058,62,0.996223
COL1A2,3146.068,385.1364,62,0.997169
MFAP2,3093.236,387.1636,62,0.848945
COL1A2,3734.852,386.3704,58,0.997756
FBLN5,2702.105,386.9048,0,0.999878
COL3A1,3730.28,387.0,58,0.995652
ISLR,2728.935,389.3333,0,0.999992
COL1A1,3109.444,390.0556,62,0.994475
OGN,3616.493,388.5294,57,0.644548
SLC8A1,3135.822,386.4444,62,0.900879
SLC8A1,3139.25,388.6667,62,0.909678
COL1A1,2898.267,391.1778,60,0.997385
COL1A2,3144.529,390.8235,62,0.998071
COL1A2,3712.106,388.8636,58,0.998993
MFAP2,3725.209,389.5349,58,0.985346
LUM,2706.722,392.5,0,0.99998
TCIM,2786.66,390.74,0,1.0
ISLR,3207.792,391.7917,63,0.931223
COL1A1,3377.505,391.4848,0,0.996697
COL1A2,3721.352,392.6111,58,0.99886
PTN,3715.485,393.1515,58,0.996836
COL1A1,3731.951,392.7561,58,0.997351
LUM,2887.824,394.8235,60,0.989577
COL1A1,3158.028,394.9167,62,0.992555
TM4SF18,3367.1,394.7,0,0.999982
TOP2A,3471.214,396.2143,0,0.999805
PTN,2591.429,397.0571,56,0.606595
COL1A1,3332.185,396.7222,0,0.999805
COL1A2,2897.026,400.5948,60,0.998089
COL1A2,3157.286,400.5357,62,0.997201
FBLN5,3863.024,399.9048,0,0.999997
COL1A2,3134.739,399.7159,62,0.998904
EBF2,3718.8,401.4,58,0.970725
COL1A2,3723.95,400.9,58,0.998594
COL1A1,3854.5,400.5,0,0.999334
PTN,2976.0,402.0345,61,0.996825
PTN,3261.833,402.6569,63,0.98492
COL1A1,2960.78,403.0732,61,0.996646
TCF21,3402.329,403.6301,0,0.99981
COL3A1,2923.426,404.4265,60,0.985613
ISLR,3783.693,403.9307,0,0.980438
OGN,3840.659,403.1136,0,0.999488
PTN,3894.705,405.3182,0,1.0
CPE,2505.667,405.3556,0,0.99996
COL3A1,3712.525,405.3051,58,0.996654
COL1A2,3834.192,406.0192,0,0.986704
PTN,3631.661,406.6518,0,0.649112
COL1A2,3721.247,407.9726,58,0.998363
COL1A1,3131.767,407.9556,62,0.997988
COL1A2,3727.903,409.8065,58,0.997682
CCDC102B,3568.253,408.9368,0,0.999026
ISLR,3852.0,409.6154,0,0.999492
COL1A2,2862.684,411.5,60,0.990841
CRABP2,2510.077,411.3297,0,0.999909
ISLR,3623.859,413.0326,0,0.983925
COL1A2,2990.662,413.5294,61,0.996616
COL1A2,3114.891,415.0146,62,0.998543
COL3A1,3125.444,414.3889,62,0.996867
COL1A2,3107.304,413.1304,62,0.997869
ISLR,3646.521,414.8646,0,0.986964
COL1A1,3712.667,414.7778,58,0.996914
COL1A2,3759.511,415.0851,58,0.689772
COL1A2,2919.607,415.9508,60,0.993171
ISLR,2947.2,416.7714,61,0.951091
OGN,2969.329,416.5732,61,0.983285
COL1A2,3142.123,417.193,62,0.998656
ISLR,2720.906,419.4063,0,0.988331
OGN,3058.118,421.0118,0,0.996571
EBF2,3210.674,420.6744,63,0.954779
MFAP2,3892.525,419.5254,0,1.0
COL1A2,2941.58,422.06,61,0.937848
COL1A1,3534.956,423.5778,0,0.997706
COL1A1,3787.742,423.2809,69,0.836031
FBLN5,3899.655,423.4202,0,1.0
