parent_id,cell_type,cNCC_score,SPC_score
22269,other,0.0,0.0
22305,other,0.0,0.0
22324,other,0.0,0.0
22330,other,0.0,0.0
22332,other,0.0,0.0
22346,other,0.0,0.0
22349,other,0.0,0.0
22371,other,0.0,0.0
22372,other,0.0,0.0
22387,other,0.0,0.0
22408,other,0.0,0.0
22420,other,0.0,0.0
22423,other,0.0,0.0
22429,other,0.0,0.0
22433,other,0.0,0.0
22445,other,0.0,0.0
22448,other,0.0,0.0
22452,other,0.0,0.0
22455,other,0.0,0.0
22459,other,0.0,0.0
22465,other,0.0,0.0
22481,other,0.0,0.0
22508,other,0.0,0.0
22533,other,0.0,0.0
22684,other,0.0,0.0
22701,other,0.0,0.0
22814,other,0.0,0.0
22859,other,0.0,0.0
22866,other,0.0,0.0
22868,other,0.0,0.0
22877,other,0.0,0.0
22895,other,0.0,0.0
22915,other,0.0,0.0
22924,other,0.0,0.0
22929,other,0.0,0.0
22948,other,0.0,0.0
22951,other,0.0,0.0
22953,other,0.0,0.0
22955,other,0.0,0.0
22963,other,0.0,0.0
22977,other,0.0,0.0
22993,other,0.0,0.0
23004,other,0.0,0.0
23022,other,0.0,0.0
23040,other,0.0,0.0
23055,other,0.0,0.0
23056,other,0.0,0.0
23062,other,0.0,0.0
23072,other,0.0,0.0
23086,other,0.0,0.0
23087,other,0.0,0.0
23096,other,0.0,0.0
23100,other,0.0,0.0
23118,other,0.0,0.0
23120,other,0.0,0.0
23129,other,0.0,0.0
23149,other,0.0,0.0
23155,other,0.0,0.0
23156,other,0.0,0.0
23173,other,0.0,0.0
23183,other,0.0,0.0
23199,other,0.0,0.0
23213,other,0.0,0.0
23228,other,0.0,0.0
23234,other,0.0,0.0
23250,other,0.0,0.0
23253,other,0.0,0.0
23255,other,0.0,0.0
23277,other,0.0,0.0
23279,other,0.0,0.0
23293,other,0.0,0.0
23303,other,0.0,0.0
23322,other,0.0,0.0
23385,other,0.0,0.0
23386,other,0.0,0.0
23483,other,0.0,0.0
23494,other,0.0,0.0
23495,other,0.0,0.0
23514,other,0.0,0.0
23519,other,0.0,0.0
23535,other,0.0,0.0
23540,other,0.0,0.0
23555,other,0.0,0.0
23557,other,0.0,0.0
23568,other,0.0,0.0
23580,other,0.0,0.0
23589,other,0.0,0.0
23609,other,0.0,0.0
23611,other,0.0,0.0
23621,other,0.0,0.0
23623,other,0.0,0.0
23624,other,0.0,0.0
23629,other,0.0,0.0
23631,other,0.0,0.0
23632,other,0.0,0.0
23634,other,0.0,0.0
23637,other,0.0,0.0
23639,other,0.0,0.0
23641,other,0.0,0.0
23655,other,0.0,0.0
23656,other,0.0,0.0
23659,other,0.0,0.0
23660,other,0.0,0.0
23675,other,0.0,0.0
23678,other,0.0,0.0
23679,other,0.0,0.0
23699,other,0.0,0.0
23725,other,0.0,0.0
23727,other,0.0,0.0
23733,other,0.0,0.0
23737,other,0.0,0.0
23738,other,0.0,0.0
23741,other,0.0,0.0
23752,other,0.0,0.0
23780,other,0.0,0.0
23798,other,0.0,0.0
23806,other,0.0,0.0
23820,other,0.0,0.0
23828,other,0.0,0.0
23838,other,0.0,0.0
23867,other,0.0,0.0
23871,other,0.0,0.0
23881,other,0.0,0.0
23885,other,0.0,0.0
23893,other,0.0,0.0
23914,other,0.0,0.0
23918,other,0.0,0.0
23937,other,0.0,0.0
23976,other,0.0,0.0
23987,other,0.0,0.0
23992,other,0.0,0.0
23999,other,0.0,0.0
24008,other,0.0,0.0
24019,other,0.0,0.0
24068,other,0.0,0.0
24070,other,0.0,0.0
24072,other,0.0,0.0
24079,other,0.0,0.0
24080,other,0.0,0.0
24081,other,0.0,0.0
24084,other,0.0,0.0
24088,other,0.0,0.0
24098,other,0.0,0.0
24118,other,0.0,0.0
24122,other,0.0,0.0
24126,other,0.0,0.0
24129,other,0.0,0.0
24131,other,0.0,0.0
24132,other,0.0,0.0
24133,other,0.0,0.0
24134,other,0.0,0.0
24135,other,0.0,0.0
24137,other,0.0,0.0
24148,other,0.0,0.0
24153,other,0.0,0.0
24156,other,0.0,0.0
24157,other,0.0,0.0
24158,other,0.0,0.0
24164,other,0.0,0.0
24165,other,0.0,0.0
24167,other,0.0,0.0
24168,other,0.0,0.0
24170,other,0.0,0.0
24183,other,0.0,0.0
24194,other,0.0,0.0
24196,other,0.0,0.0
24205,other,0.0,0.0
24207,other,0.0,0.0
24209,other,0.0,0.0
24212,other,0.0,0.0
24217,other,0.0,0.0
24225,other,0.0,0.0
24238,other,0.0,0.0
24240,other,0.0,0.0
24241,other,0.0,0.0
24244,other,0.0,0.0
24245,other,0.0,0.0
24266,other,0.0,0.0
24269,other,0.0,0.0
24281,other,0.0,0.0
24286,other,0.0,0.0
24292,other,0.0,0.0
24293,other,0.0,0.0
24296,other,0.0,0.0
24297,other,0.0,0.0
24299,other,0.0,0.0
24310,other,0.0,0.0
24312,other,0.0,0.0
24324,other,0.0,0.0
24328,other,0.0,0.0
24333,other,0.0,0.0
24342,other,0.0,0.0
24347,other,0.0,0.0
24351,other,0.0,0.0
24364,other,0.0,0.0
